si	si
allegauerit	allegauerit
se	se
iudicẽ	iudicem
hr̃e	habere
suspectũ	suspectum
corã	coram
eodẽ	eodem
causã	causam
suspicionis	suspicionis
iuste	iuste
assignet	assignet
⁊	et
ip̃e	ipse
cũ	cum
adũsario	aduersario
ul̃	uel
si	si
adũsariũ	aduersarium
forte	forte
ñ	non
h̃t	habet
cum	cum
iudice	iudice
arbitͦs	arbitros
cõmunit̃	communiter
eligat	eligat
aut	aut
si	si
Ꝯmuniter	communiter
Ꝯuenire	conuenire
ñ	non
possunt	possunt
eligant	eligant
absq;	absque
malitia	malitia
ip̃e	ipse
unũ	unum
⁊	et
ille	ille
alium	alium
qͥ	qui
de	de
suspicionis	suspicionis
causa	causa
cognoscant	cognoscant
Et	Et
si	si
neqͥuerĩt	nequiuerint
ĩ	in
unã	unam
concordare	concordare
sententiã	sententiam
aduocent	aduocent
t̃cium	tertium
ut	ut
quod	quod
duo	duo
ex	ex
ip̃is	ipsis
decreũint	decreuerint
robur	robur
obtineat	obtineat
firmitatis	firmitatis
sciantq;	sciantque
se	se
ad	ad
id	id
fidelit̃	fideliter
exeq̃ndũ	exequendum
ex	ex
ĩiuncto	iniuncto
noƀ	nobis
in	in
uintute	uirtute
obedientie	obedientie
sub	sub
obtestatione	obtestatione
diuini	diuini
iudicii	indicii
districto	districto
p̄cepto	precepto
teñi	teneri
causa	causa
uõ	uero
suspicionis	suspicionis
legitima	legitima
coram	coram
ip̃is	ipsis
infra	infra
cõpetentẽ	competentem
t̃minũ	terminum
ñ	non
ꝓbata	probata
sua	sua
iuridcõne	iuridictione
iudex	iudex
utatur	utatur
at	at
ip̃a	ipsa
ꝓbata	probata
legitime	legitime
de	de
recusatoris	recusatoris
assensu	assensu
ꝑsone	persone
ydonee	ydonee
Ꝯmittat	committat
negotiũ	negotium
recusat᷒	recusatus
ul̃	uel
ad	ad
suꝑiorẽ	superiorem
transmittat	transmittat
uͭ	ut
ĩ	in
eo	eo
ip̃e	ipse
ꝓcedat	procedat
scd̃m	secundum
ꝙ	quod
fũit	fuerit
ꝓcedendũ	procedendum
porro	porro
exꝮmunicato	excommunicatio
ad	ad
appellatõnis	appellationis
obstacl̃m	obstaculum
cõuolante	conuolante
si	si
ei᷒	eius
excessus	excessus
eiudentia	euidentia
rei	rei
ul̃	uel
ip̃ius	ipsius
Ꝯfessione	confessione
l̃	uel
alio	alio
modo	modo
legitime	legitime
fũit	fuerit
manifestus	manifestus
cum	cum
appellationis	appellationis
remediũ	remedium
ñ	non
sit	sit
ad	ad
defensionem	defensionem
ĩiquitatis	iniquitatis
s;	sed
p̃sidium	presidium
ĩnocentie	innocentie
ĩstitutũ	institutum
ñ	non
ẽ	est
ꝓuocationi	prouocationi
h᷒i	huiusmodi
deferendũ	deferendum
Excessu	Excessu
qͦq;	quoque
dubio	dubio
existente	existente
ne	ne
friuole	friuole
appellationis	appellationis
diffugio	diffugio
appelans	appellans
iuidicis	iudicis
ꝓcessũ	processum
impediat	impediat
corã	coram
eodem	eodem
ꝓbabilẽ	probabilem
causã	causam
appellationis	appellationis
exponat	exponat
talem	talem
uidelicet	uidelicet
q̃	que
si	si
foret	foret
ꝓbata	probata
posset	posset
legitima	legitima
reputari	reputari
⁊	et
si	si
tc̃	tunc
habuerit	habuerit
adũsarũ	aduersarium
infra	infra
t̃minum	terminum
secl̃m	secundum
locoꝝ	locorum
distantiã	distantiam
⁊	et
tẽporis	temporis
qͣlitatem	qualitatem
⁊	et
nat᷑am	naturam
negotii	negotii
ab	ab
eodẽ	eodem
iudice	iudice
mod̃and̃	moderandum
appellatõne	appellatione
int̃posita	interposita
ꝓsequat᷑	prosequatur
qͣm	quam
si	si
ꝓ	pro
sequi	sequi
ñ	non
curaũit	curauerit
ex	ex
tc̃	tunc
ip̃e	ipse
iudex	iudex
ñ	non
obstãte	obstante
ꝓcedat	procedat
nullo	nullo
aũ	autem
adũsario	aduersario
Ꝯparente	comparente
cum	cum
iudex	iudex
ex	ex
suo	suo
officio	officio
ꝓcedit	procedat
appellationis	appellationis
causa	causa
corã	coram
suꝑiore	superiore
ꝓbata	probata
sr̃ior	superior
sue	sue
iuridc̃onis	iuridictionis
offm̃	officium
exeqͣtur	exequatur
sz	sed
⁊	et
si	si
appellans	appellans
ĩ	in
ei᷒	eius
ꝓbatione	probatione
defec̃it	defecerit
ad	ad
eũ	eum
a	a
qͦ	quo
ip̃m	ipsum
malitiose	malitiose
appellasse	appellasse
Ꝯstit̃it	constiterit
reũtat᷑	reuertatur
cet̃m	ceterum
has	has
duas	duas
Ꝯstitutiones	constitutiones
p̃missas	premissas
nolum᷒	nolumus
ad	ad
regulares	regulares
extendi	extendi
Ꝯtͣ	contra
suas	suas
obseruantias	obseruantias
sp̃ales	speciales
De	De
pena	pena
excõicatõnis	excommunicationis
in	in
iuste	iuste
in	Sub
t̃minatõne	interminatione
diuini	diuini
iudicii	indicii
penitus	penitus
int̃dicim᷒	interdicimus
ne	ne
causa	causa
cupiditatis	cupiditatis
ullus	nullus
audeat	audeat
excõicatõis	excommunicationis
uincl̃o	uinculo
aliꝗ̃	aliquem
ĩnodare	innodare
l̃	uel
absolũe	absoluere
ĩnodatum	innodatum
in	in
illis	illis
maxime	maxime
regionib;	regionibus
ĩ	in
quib;	quibus
ex	ex
Ꝯsuetudine	consuetudine
cũ	cum
excõicat᷒	excommunicatus
absoluit᷑	absoluitur
pecuniaria	pecuniaria
pena	pena
mulctant᷑	mulctantur
statuentes	statuentes
uͭ	ut
cũ	cum
excommunicatõis	excommunicationis
sententiã	sententiam
ĩiustã	iniustam
fuisse	fuisse
Ꝯstit̃it	constiterit
excõicator	excomunicator
ad	ad
restituendã	restituendam
pecuniã	pecuniam
sic	sic
extortã	extortam
per	per
cen	cen
ec	ec
cõpellat᷑	compellatur
⁊	et
nͥ	nisi
fũit	fuerit
ꝓbabili	probabili
exrore	errore
decept᷒	deceptus
tm̃dem	tamtundem
ĩiuriã	iniuriam
passo	passo
ꝑsoluat	persoluat
⁊	et
si	si
forte	forte
soluendo	soluendo
ñ	non
fũit	fuerit
aĩadũsione	animaduersione
alii	alia
castiget᷑	castigetur
De	De
restͥcta	restricta
ꝓhibitione	prohibitione
on	on
debet	debet
rep̃hensibile	reprehensibile
matͥmoni	matrimonii
iudicari	iudicari
si	si
scd̃m	secundum
uarietatẽ	uarietatem
tẽpoꝝ	temporum
statuta	statuta
quoq;	quoque
uariant᷑	uarientur
humana	humana
p̃sertim	presertim
cũ	cum
urgẽs	urgens
necc̃itas	necessitas
l̃	uel
euidẽs	euidens
utilitas	utilitas
id	id
exposcat	exposcat
qñ	quoniam
ip̃e	ipse
d̃s	deus
ex	ex
hiis	hiis
q̃	que
ĩ	in
uet̃	ueter
t̃	terre
statuerat	statuerat
ñ	non
nulla	nulla
mutauit	mutauit
ĩ	in
nouo	nouo
cũ	cum
gͦ	ergo
ꝓhibitiones	prohibitiones
de	de
Ꝯiugio	coniugio
ĩ	in
scd̃o	secundo
⁊	et
tͥcio	tertio
affinitatis	affinitatis
geñe	genere
minime	minime
Ꝯtͣhendo	contrahendo
⁊	et
de	de
sobole	sobole
suscepta	suscepta
ex	ex
scd̃is	secundis
nuptiis	nuptiis
cognationi	cognationi
uiri	uiri
ñ	non
copulanda	copulanda
pͥoris	prioris
difficultatẽ	difficultatem
freq̃nt̃	frequenter
ĩducant	inducant
⁊	et
aliq̃n	aliquando
ꝑiculum	periculum
ꝑiant	pariant
aĩarum	animarum
ut	ut
cessante	cessante
ꝓhibitione	prohibitione
cesset	cesset
effect᷒	effectus
Ꝯstitutões	constitutiones
sr̃	super
ḣ	hoc
editas	editas
sacri	sacri
cõꝓbatõe	comprobatione
cõcilii	concilii
reuocantes	reuocantes
p̃senti	presenti
cõstitutõne	constitutione
det̃nim᷒	decernimus
ut	ut
sic	sic
contͣhentes	contrahentes
de	de
cet̃o	cetero
lib̃e	libere
copl̃ent᷑	copulentur
ꝓhibitio	prohibitio
quoq;	quoque
copule	copule
cõiugal̃	coniugalis
qͣrtum	quartum
Ꝯsanguinitatis	consanguinitatis
⁊	et
affinitatis	affinitatis
gradũ	gradum
ñ	non
excedat	excedat
q̃m	quoniam
ĩ	in
ult̃iorib;	ulterioribus
gradib;	gradibus
iã	iam
ñ	non
pot̃	potest
absq;	absque
graui	graui
dispensio	dispensio
hui᷒	huius
ꝓhibitio	prohibitio
obseruari	obseruari
Quat̃nari᷒	Quaternarius
enim	enim
num̃us	numerus
bñ	bene
Ꝯgruit	congruit
ꝓhibitioni	prohibitioni
Ꝯiugii	coniugii
corporal̃	corporalis
de	de
quo	quo
dic̃	dicit
apl̃c	apostolus
ꝙ	quod
uir	uir
ñ	non
h̃t	habet
potestatẽ	potestatem
sui	sui
corporis	corporis
sed	sed
mulier	mulier
neq;	neque
mulier	mulier
h̃t	habet
potestatẽ	potestatem
sui	sui
corporis	corporis
s;	sed
uir	uir
Quia	Quia
iiiiͦ	iiii
sũt	sunt
humoreᷤ	humores
ĩ	in
corpore	corpore
ꝙ	quod
Ꝯstat	constat
ex	ex
qͣtuor	quatuor
elem̃tis	elementis
cũ	cum
ergo	ergo
iam	iam
usq;	usque
ad	ad
qͣrtũ	quartum
gradũ	gradum
ꝓhibitõ	prohibitio
Ꝯiugal̃	coniugalis
copule	copule
sit	sit
restricta	restricta
eam	eam
uolum᷒	uolumus
ita	ita
eẽ	esse
ꝑpetuã	perpetuam
ñ	non
obstantib;	obstantibus
Ꝯsultationib;	consultationibus
suꝑ	super
hoc	hoc
dudũ	dudum
editis	editis
uel	uel
ab	ab
aliis	aliis
ul̃	uel
a	a
noƀ	nobis
ut	ut
siquis	siquis
Ꝯtra	contra
ꝓhibitionem	prohibitionem
hui᷒modi	huiusmodi
p̃sumpserit	presumpserit
copulari	copulari
nll̃a	nulla
longinqͥtate	longinquitate
defendat᷑	defendantur
annoꝝ	annorum
c̃	cum
qͥdem	quidem
diuturnitas	diuturnitas
temporis	temporis
ñ	non
minuat	minuat
pecc̃m	peccatum
s;	sed
augeat	augeat
tantoq;	tantoque
gͥuiora	grauiora
sĩt	sint
crimina	crimina
qͣnto	quanto
diuti᷒	diutius
infelicẽ	infelicem
aĩam	animam
tenuerint	tenuerint
alligatam	alligatam
destͥna	De
matrimonia	pena
De	contrahentium
pena	clamum
Ꝯtͣhentium	inhibitio
clamum	destina
ĩhibitio	matrimonia
copule	copule
Ꝯiugal̃	coniugalis
sit	sit
in	in
tribus	tribus
ultimis	ultimis
gradib;	gradibus
reuocata	reuocata
eam	eam
uolum᷒	uolumus
ĩ	in
aliis	aliis
districte	districte
seruari	seruari
uñ	unde
p̃decessorũ	predecessorum
nr̃oꝝ	nostrorum
inherendo	inherendo
uestigiis	uestigiis
clamdestina	clandestina
Ꝯiugia	coniugia
penit᷒	penitus
inhibemus	inhibemus
ꝓhibẽtes	prohibentes
etiã	etiam
ne	ne
quis	quis
sacerdos	sacerdos
talib̃	talibus
int̃	inter
eẽ	esse
p̃sumat	presumat
qͣre	quare
sp̃alem	specialem
quoꝝdã	quorundam
locoꝝ	locorum
Ꝯsuetudinẽ	consuetudinem
ad	ad
alia	alia
gñal̃r	generaliter
ꝓrogando	prorogando
statuimus	statuimus
uͭ	ut
cũ	cum
matrimonia	matrimonia
fũint	fuerint
Ꝯtͣhenda	contrahenda
ĩ	in
eccl̃iis	ecclesiis
ꝑ	per
p̃sbit̃os	presbiteros
publice	publice
ꝓponat᷑	proponatur
cõpetẽti	competenti
t̃mino	termino
p̃finito	prefinito
ut	ut
infrca	infra
illũ	illum
qui	qui
uoluerit	uoluerit
⁊	et
ualuerit	ualuerit
legittimũ	legitimum
impedim̃tum	impedimentum
opponat	opponat
⁊	et
ip̃i	ipsi
p̃sbit̃i	presbiteri
nich̃omin᷒	nichilominus
ĩuestigent	inuestigent
utrũ	utrum
aliqd̃	aliquod
impedim̃tũ	impedimentum
obsistat	obsistat
cum	cum
gͦ	ergo
ꝓbabilis	probabilis
apparuerit	apparuerit
cõtecta	texta
statuimus	statuimus
ut	ut
tales	tales
ꝑ	per
prelatos	prelatos
eccͣrum	ecclesiarum
ab	ab
obseruantia	obseruantia
uet̃is	ueteris
ritus	ritus
compeseant᷑	compescantur
ut	ut
quos	quos
xp̃iane	christiane
religioni	religioni
libere	libere
uoluntatis	uoluntatis
arbitͥum	arbitrium
obtulit	obtulit
salutifere	salutifere
coactionis	coactionis
necc̃itas	necessitas
ĩ	in
eius	eius
obseruatione	obseruatione
Ꝯseruet	conseruet
cum	cum
minus	minus
malũ	malum
existat	existat
uiam	uiam
domini	domini
ñ	non
agnosc̃e	agnoscere
qͣm	quam
agnitã	agnitam
retroire	retroire
pro	pro
liberatione	liberatione
sc̃e	sancte
terre	terre
ad	ad
lib̃andum	liberandum
sc̃am	sanctam
t̃̄ram	terram
de	de
manib᷒	manibus
impioꝝ	impiorum
ardenti	ardenti
desiderio	desiderio
aspirantes	aspirantes
de	de
prudentũ	prudentum
uiroꝝ	uirorum
qui	qui
plene	plene
nouerunt	nouerunt
cͥcumstantias	circumstantias
tempoꝝ	temporum
⁊	et
locoꝝ	locorum
sacͦ	sacro
approbante	approbante
Ꝯsilio	concilio
diffininim᷒	diffininimus
ut	ut
ita	ita
cruce	cruce
signati	signati
se	se
p̃parent	preparent
qd̃	quod
in	in
kl̃	kalendis
uinii	iunii
seq̃ntis	sequentis
p᷒	post
ꝓximum	proximum
om̃s	omnes
qͥ	qui
disposuer̃t	disposuerunt
tͣnsire	transire
ꝑ	per
mare	mare
cõueniant	conueniant
ĩ	in
regnũ	regnum
sicilie	sicilie
alii	alii
sicut	sicut
opportuerit	opportuerit
⁊	et
decuerit	decuerit
apud	apud
brundusiũ	brundusium
⁊	et
alii	alii
apud	apud
messanam	messanam
⁊	et
partes	partes
utrobiq;	utrobique
uicinas	uicinas
ubi	ubi
⁊	et
nos	nos
disponente	disponente
dño	domino
disposuim᷒	disposuimus
ꝑsonal̃r	personaliter
tc̃	tunc
ad	ad
eẽ	esse
qͣtinus	quatinus
consilio	consilio
⁊	et
auxilio	auxilio
ex̃citus	exercitus
xp̃ianus	christianus
salubrit̃	salubriter
ordinet᷑	ordinetur
cũ	cum
benedictione	benedictione
diuina	diuina
⁊	et
apl̃ica	apostolica
ꝓfecturus	profecturus
ad	ad
eundẽ	eundem
quoq;	quoque
t̃minũ	terminum
se	se
studeant	studeant
p̃parare	preparare
qui	qui
ꝓposuerũt	proposuerunt
ꝓficisci	proficisci
ꝑ	per
t̃ram	terram
significaturi	significaturi
ḣ	hoc
int̃im	interim
nob̃	nobis
ut	ut
eis	eis
ad	ad
auxilium	auxilium
⁊	et
Ꝯsiliũ	consilium
opportunũ	opportunum
legatum	legatum
de	de
nr̃o	nostro
lat̃e	latere
idoneum	idoneum
concedam᷒	concedamus
sac̃dotes	sacerdotes
aut̃	autem
⁊	et
clerici	clerici
qui	qui
fuerĩt	fuerint
ĩ	in
ex̃citu	exercitu
xp̃iano	christiano
tam	tam
subditi	subditi
quam	quam
p̃lati	prelati
or̃oni	orationi
⁊	et
exhortationi	exhortationi
diligent̃	diligenter
insistant	insistant
docentes	docentes
eos	eos
ũbo	uerbo
pariter	pariter
⁊	et
exemplo	exemplo
ut	ut
timorẽ	timorem
⁊	et
amorẽ	amorem
diuinũ	diuinum
semper	semper
habeant	habeant
añ	ante
oculos	oculos
ne	ne
qͥd	quid
dicãt	dicant
aut	aut
faciant	faciant
ꝙ	quod
diuinã	diuinam
maiestatẽ	maiestatem
offendat	offendat
Et	Et
si	si
aliquando	aliquando
lapsi	lapsi
fuerint	fuerint
ĩ	in
pecc̃m	peccatum
ꝑ	per
ueram	ueram
penitentiã	penitentiam
mox	mox
resurgant	resurgant
gerentes	gerentes
humilitatẽ	humilitatem
cordis	cordis
⁊	et
corꝑis	corporis
⁊	et
tam	tam
ĩ	in
uictu	uictu
qͣm	quam
ĩ	in
uestitu	uestitu
mediocritatem	mediocritatem
seruantes	seruantes
dissensiones	dissensiones
⁊	et
emulationes	emulationes
om̃ino	omnino
uitando	uitando
liuore	liuore
&	et
rancore	rancore
oĩo	omnino
relegatis	relegatis
uͭ	ut
sic	sic
spũalib᷒	spiritualibus
⁊	et
mat̃iralib;	materialibus
armis	armis
muniti	muniti
adũsus	aduersus
hostes	hostes
fidei	fidei
securius	securius
p̃lient᷑	prelientur
nͨ	nec
de	de
sua	sua
p̃sum̃tes	presumentes
s;	sed
de	de
diuina	diuina
uirtute	uirtute
sꝑanteᷤ	sperantes
Ip̃is	Ipsis
aũt	autem
cl̃icis	clericis
indulgemus	indulgemus
ut	ut
beneficia	beneficia
sua	sua
integre	integre
ꝑcipiant	percipiant
ꝑ	per
tͥennium	triennium
ac	ac
si	si
eẽnt	essent
in	in
eccl̃ia	ecclesia
residentes	residentes
⁊	et
si	si
necc̃e	necesse
fũit	fuerit
ea	ea
ꝑ	per
idem	idem
temp᷒	tempus
pignori	pignori
ualeant	ualeant
obligare	obligare
ne	ne
aũt	autem
ḣ	hoc
sc̃m	sanctum
ꝓpositum	propositum
impediri	impediri
ul̃	uel
tardari	tardari
Ꝯtingat	contingat
uniũsis	uoniuersis
eccͣrum	ecclesiarum
p̃latis	prelatis
districte	districte
p̃cipimus	precipimus
ut	ut
singuli	singuli
ꝑ	per
loca	loca
sua	sua
illos	illos
qͥ	qui
signũ	signum
crucis	crucis
deposuert̃	deposuerunt
resumere	resumere
ac	ac
tam	tam
illos	illos
qͣm	quam
alios	alios
cruce	cruce
signatoᷤ	signatos
⁊	et
quos	quos
adhuc	adhuc
signari	signari
conting̃it	contingerit
ad	ad
reodendũ	reddendum
domino	domino
uota	uota
sua	sua
diligent̃	diligenter
moneant	moneant
⁊	et
inducant	inducant
⁊	et
si	si
necc̃e	necesse
fuerit	fuerit
ꝑ	per
excõicationis	excomunicationis
ĩ	in
ꝑsonas	personas
⁊	et
int̃dicti	interdicti
sententias	sententias
in	in
t̃ris	terris
eoꝝ	eorum
omni	omni
t̃ͥgiũsatione	tergiuersatione
cessante	cessante
compellant	compellant
illis	illis
dũtaxat	dumtaxat
exceptis	exceptis
qͥb;	quibus
tale	tale
ĩpedim̃tum	impedimentum
occurrerit	occurrerit
ut	ut
scd̃m	secundum
ꝓuidentiam	prouidentiam
uotũ	uotum
eoꝝ	eorum
m̃ito	merito
cõmutari	commutari
debeat	debeat
ul̃	uel
differri	differri
ad	ad
hec	hec
ne	ne
qͥd	quid
in	in
negotio	negotio
xp̃i	christi
ih̃s	iehsu
de	de
Ꝯtingentib;	contingentibus
omittatur	omittatur
uolum᷒	uolumus
⁊	et
mandam᷒	mandamus
ut	ut
patriarche	patriache
archiep̃i	archiepiscopi
ep̃i	episcopi
abbates	abbates
⁊	et
alii	alii
qͥ	qui
curam	curam
obtinent	obtinent
aĩarum	animarum
studiose	studiose
ꝓponant	proponant
Ꝯmissis	commissis
sibi	sibi
ppl̃is	populis
ũbum	uerbum
crucis	crucis
obsecrantes	obsecrantes
ꝑ	per
p	patrem
⁊	et
fi	filium
⁊	et
sp	spiritum
sc̃m	sanctum
unũ	unum
solum	solum
uerũ	uerum
et̃num	eternum
dm̃	deum
reges	reges
Duces	Duces
pͥncipes	principes
marchiones	marchiones
comiteᷤ	comites
⁊	et
barones	barones
aliosq;	aliosque
magnates	magnates
nͨ	nec
non	non
Ꝯmunia	communia
ciutatũ	ciuitatum
uillarũq;	uillarumque
⁊	et
oppidũ	oppidum
ut	ut
qͥ	qui
ꝑsonal̃r	personaliter
⁊	et
illuc	illuc
ñ	non
accesserint	accesserint
ĩ	in
subsidiũ	subsidium
t̃re	terre
sc̃e	sancte
cõpetentẽ	competentem
Ꝯferant	conferant
numerũ	numerum
bellatoꝝ	bellatorum
cum	cum
expensis	expensis
usq;	usque
ad	ad
tͥenniũ	triennium
necc̃iis	necessariis
scd̃m	secundum
ꝓprias	proprias
facl̃tates	facultates
ĩ	in
remissionẽ	remissionem
pecc̃oꝝ	peccatorum
suoꝝ	suorum
prout	prout
ĩ	in
geñalib;	generalibus
litt̃is	litteris
est	est
exp̃ssum	expressum
⁊	et
ad	ad
maiorem	maiorem
cautelam	cautelam
etiã	etiam
inferi᷒	inferius
expͥmet᷑	exprimetur
cui᷒	cuius
remissionis	remissionis
uolumus	uolumus
eẽ	esse
participes	participes
ñ	non
solũ	solum
eos	eos
qͥ	qui
ad	ad
ḣ	hoc
naues	naues
propͥas	proprias
exhibuerint	exhibuerint
s;	sed
⁊	et
illos	illos
qui	qui
p̃p	propter
hoc	hoc
opus	opus
studuerĩt	studuerint
fabricare	fabricare
renuentib;	renuentibus
aut	autem
si	si
qui	qui
forte	forte
tam	tam
ĩgrati	ingrati
fuerint	fuerint
domino	domino
d̃o	deo
nr̃o	nostro
ex	ex
parte	parte
apl̃ica	apostolica
firmit̃	firmiter
ꝓtestent᷑	protestentur
ut	ut
sciant	sciant
se	se
suꝑ	super
hoc	hoc
ĩ	in
nouissimo	nouissimo
districti	districti
examinis	examinis
die	die
coram	coram
trem̃do	tremendo
iudice	iudice
responsuros	responsuros
pͥus	prius
tñ	tamen
Ꝯsid̃antes	considerantes
qua	qua
consc̃ia	conscientia
qͣue	quaue
securitate	securitate
cõparere	comparere
potuerĩt	poterint
coram	coram
unigenito	unigenito
dei	dei
filio	filio
ih̃s	iehsu
xp̃o	christo
cui	cui
õia	omnia
dedit	dedit
pat̃	pater
ĩ	in
man᷒	manus
si	si
ei	ei
ꝓ	pro
pecc̃orib;	peccatoribus
crucifixo	crucifixo
seruire	seruire
renuerint	renuerint
in	in
hoc	hoc
negotio	negotio
qͣi	quasi
ꝓpͥe	proprie
sibi	sibi
ꝓpͥo	proprio
cui᷒	cuius
muñe	munere
uiuũt	uiuunt
cui᷒	cuius
bñficio	beneficio
sustentant᷑	sustentantur
qͥn	quin
etiam	etiam
cui᷒	cuius
sanguine	sanguine
sũt	sunt
redempti	redempti
ne	ne
gͦ	ergo
in	in
humeros	humeros
hominũ	hominum
onera	onera
grauia	grauia
⁊	et
importabilia	importabilia
ĩponere	imponere
uideam᷑	uideamur
que	que
digito	digito
nr̃o	nostro
mouere	mouere
nolum᷒	nolimus
similes	similes
illis	illis
qui	qui
dicunt	dicunt
utiq;	utique
⁊	et
ñ	non
faciunt	faciunt
Ecce	Ecce
nos	nos
de	de
hiis	hiis
q̃	que
ultra	ultra
necessarias	necessarias
⁊	et
mod̃atas	moderatas
expensas	expensas
potuimus	potuimus
reseruare	reseruare
